,sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,order_month,order_day_name,order_quarter,product_ID,product_type,product_name,size,colour,price,quantity_y,description
916,916,188,961,97,3,291,571,41180,2021-04-10,2021-04-22,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,4,Saturday,2,961,Trousers,Slim-Fit,S,green,119,70,"A green coloured, S sized, Slim-Fit Trousers"
917,917,188,1246,112,3,336,571,41180,2021-04-10,2021-04-22,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,4,Saturday,2,1246,Trousers,Tracksuit Bottoms,S,blue,91,48,"A blue coloured, S sized, Tracksuit Bottoms Trousers"
918,918,188,1109,115,1,115,571,41180,2021-04-10,2021-04-22,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,4,Saturday,2,1109,Trousers,Cropped,XL,blue,99,51,"A blue coloured, XL sized, Cropped Trousers"
919,919,189,214,106,1,106,586,41543,2021-07-17,2021-08-08,Wenona Stuck,Agender,34,71 Jade CrescentApt. 142,5142,Hallhaven,New South Wales,Australia,7,Saturday,3,214,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt"
920,920,189,668,113,1,113,586,41543,2021-07-17,2021-08-08,Wenona Stuck,Agender,34,71 Jade CrescentApt. 142,5142,Hallhaven,New South Wales,Australia,7,Saturday,3,668,Jacket,Parka,L,red,119,73,"A red coloured, L sized, Parka Jacket"
921,921,189,179,98,2,196,586,41543,2021-07-17,2021-08-08,Wenona Stuck,Agender,34,71 Jade CrescentApt. 142,5142,Hallhaven,New South Wales,Australia,7,Saturday,3,179,Shirt,Camp Collared,XL,red,112,79,"A red coloured, XL sized, Camp Collared Shirt"
922,922,189,877,94,2,188,586,41543,2021-07-17,2021-08-08,Wenona Stuck,Agender,34,71 Jade CrescentApt. 142,5142,Hallhaven,New South Wales,Australia,7,Saturday,3,877,Trousers,Cords,M,red,113,68,"A red coloured, M sized, Cords Trousers"
923,923,190,431,107,3,321,421,28420,2021-02-01,2021-02-17,Kellyann Stening,Genderfluid,62,35 Robinson Station StSuite 547,5382,North Baileyside,Australian Capital Territory,Australia,2,Monday,1,431,Jacket,Denim,S,yellow,92,43,"A yellow coloured, S sized, Denim Jacket"
924,924,191,219,106,1,106,18,31002,2021-01-22,2021-02-15,Chan Duchesne,Male,79,13 Bailey ManorApt. 848,7171,Walterland,New South Wales,Australia,1,Friday,1,219,Shirt,Chambray,XL,orange,105,57,"A orange coloured, XL sized, Chambray Shirt"
925,925,191,1077,93,2,186,18,31002,2021-01-22,2021-02-15,Chan Duchesne,Male,79,13 Bailey ManorApt. 848,7171,Walterland,New South Wales,Australia,1,Friday,1,1077,Trousers,Joggers,M,indigo,94,66,"A indigo coloured, M sized, Joggers Trousers"
926,926,191,130,92,2,184,18,31002,2021-01-22,2021-02-15,Chan Duchesne,Male,79,13 Bailey ManorApt. 848,7171,Walterland,New South Wales,Australia,1,Friday,1,130,Shirt,Denim,XS,indigo,115,79,"A indigo coloured, XS sized, Denim Shirt"
927,927,191,74,118,1,118,18,31002,2021-01-22,2021-02-15,Chan Duchesne,Male,79,13 Bailey ManorApt. 848,7171,Walterland,New South Wales,Australia,1,Friday,1,74,Shirt,Flannel,XL,red,96,72,"A red coloured, XL sized, Flannel Shirt"
928,928,191,23,96,2,192,18,31002,2021-01-22,2021-02-15,Chan Duchesne,Male,79,13 Bailey ManorApt. 848,7171,Walterland,New South Wales,Australia,1,Friday,1,23,Shirt,Oxford Cloth,L,blue,114,59,"A blue coloured, L sized, Oxford Cloth Shirt"
929,929,191,282,105,1,105,18,31002,2021-01-22,2021-02-15,Chan Duchesne,Male,79,13 Bailey ManorApt. 848,7171,Walterland,New South Wales,Australia,1,Friday,1,282,Shirt,Cuban Collar,M,red,93,53,"A red coloured, M sized, Cuban Collar Shirt"
930,930,192,863,113,2,226,842,30614,2021-02-06,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia,2,Saturday,1,863,Trousers,Chinos,L,blue,100,46,"A blue coloured, L sized, Chinos Trousers"
931,931,192,390,119,3,357,842,30614,2021-02-06,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia,2,Saturday,1,390,Shirt,Casual Slim Fit,XS,orange,113,43,"A orange coloured, XS sized, Casual Slim Fit Shirt"
932,932,192,990,106,3,318,842,30614,2021-02-06,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia,2,Saturday,1,990,Trousers,Wool,XS,yellow,111,67,"A yellow coloured, XS sized, Wool Trousers"
933,933,192,920,96,3,288,842,30614,2021-02-06,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia,2,Saturday,1,920,Trousers,Drawstring,XS,yellow,104,41,"A yellow coloured, XS sized, Drawstring Trousers"
934,934,192,9,96,3,288,842,30614,2021-02-06,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia,2,Saturday,1,9,Shirt,Oxford Cloth,XL,orange,114,43,"A orange coloured, XL sized, Oxford Cloth Shirt"
935,935,192,664,93,1,93,842,30614,2021-02-06,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia,2,Saturday,1,664,Jacket,Coach,XL,violet,115,60,"A violet coloured, XL sized, Coach Jacket"
936,936,192,573,100,3,300,842,30614,2021-02-06,2021-02-19,Millicent Stedson,Polygender,70,735 Goldner AvenueSuite 768,8388,Port Kiara,Western Australia,Australia,2,Saturday,1,573,Jacket,Bomber,L,yellow,90,54,"A yellow coloured, L sized, Bomber Jacket"
937,937,193,1084,93,2,186,846,54256,2021-06-06,2021-06-07,Isidore Bleasdille,Genderfluid,72,69 Michael PlazaApt. 659,6634,Davidtown,Victoria,Australia,6,Sunday,2,1084,Trousers,Joggers,XL,violet,94,40,"A violet coloured, XL sized, Joggers Trousers"
938,938,193,63,104,3,312,846,54256,2021-06-06,2021-06-07,Isidore Bleasdille,Genderfluid,72,69 Michael PlazaApt. 659,6634,Davidtown,Victoria,Australia,6,Sunday,2,63,Shirt,Dress,L,indigo,119,71,"A indigo coloured, L sized, Dress Shirt"
939,939,193,396,119,2,238,846,54256,2021-06-06,2021-06-07,Isidore Bleasdille,Genderfluid,72,69 Michael PlazaApt. 659,6634,Davidtown,Victoria,Australia,6,Sunday,2,396,Shirt,Casual Slim Fit,S,yellow,113,45,"A yellow coloured, S sized, Casual Slim Fit Shirt"
940,940,193,762,109,1,109,846,54256,2021-06-06,2021-06-07,Isidore Bleasdille,Genderfluid,72,69 Michael PlazaApt. 659,6634,Davidtown,Victoria,Australia,6,Sunday,2,762,Jacket,Peacoat,M,indigo,102,52,"A indigo coloured, M sized, Peacoat Jacket"
941,941,193,593,100,2,200,846,54256,2021-06-06,2021-06-07,Isidore Bleasdille,Genderfluid,72,69 Michael PlazaApt. 659,6634,Davidtown,Victoria,Australia,6,Sunday,2,593,Jacket,Bomber,L,violet,90,68,"A violet coloured, L sized, Bomber Jacket"
942,942,193,1061,93,2,186,846,54256,2021-06-06,2021-06-07,Isidore Bleasdille,Genderfluid,72,69 Michael PlazaApt. 659,6634,Davidtown,Victoria,Australia,6,Sunday,2,1061,Trousers,Joggers,S,yellow,94,76,"A yellow coloured, S sized, Joggers Trousers"
943,943,193,656,93,3,279,846,54256,2021-06-06,2021-06-07,Isidore Bleasdille,Genderfluid,72,69 Michael PlazaApt. 659,6634,Davidtown,Victoria,Australia,6,Sunday,2,656,Jacket,Coach,S,indigo,115,78,"A indigo coloured, S sized, Coach Jacket"
944,944,193,727,119,1,119,846,54256,2021-06-06,2021-06-07,Isidore Bleasdille,Genderfluid,72,69 Michael PlazaApt. 659,6634,Davidtown,Victoria,Australia,6,Sunday,2,727,Jacket,Trench Coat,M,indigo,112,42,"A indigo coloured, M sized, Trench Coat Jacket"
945,945,194,371,94,1,94,415,21994,2021-10-23,2021-11-03,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,10,Saturday,4,371,Shirt,Henley,S,blue,92,75,"A blue coloured, S sized, Henley Shirt"
946,946,194,303,105,3,315,415,21994,2021-10-23,2021-11-03,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,10,Saturday,4,303,Shirt,Cuban Collar,L,blue,93,65,"A blue coloured, L sized, Cuban Collar Shirt"
947,947,194,954,97,1,97,415,21994,2021-10-23,2021-11-03,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,10,Saturday,4,954,Trousers,Slim-Fit,XL,orange,119,78,"A orange coloured, XL sized, Slim-Fit Trousers"
948,948,194,893,94,1,94,415,21994,2021-10-23,2021-11-03,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,10,Saturday,4,893,Trousers,Cords,L,green,113,62,"A green coloured, L sized, Cords Trousers"
949,949,194,25,96,1,96,415,21994,2021-10-23,2021-11-03,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,10,Saturday,4,25,Shirt,Oxford Cloth,XS,indigo,114,61,"A indigo coloured, XS sized, Oxford Cloth Shirt"
950,950,194,179,98,3,294,415,21994,2021-10-23,2021-11-03,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,10,Saturday,4,179,Shirt,Camp Collared,XL,red,112,79,"A red coloured, XL sized, Camp Collared Shirt"
951,951,194,71,118,3,354,415,21994,2021-10-23,2021-11-03,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,10,Saturday,4,71,Shirt,Flannel,S,red,96,59,"A red coloured, S sized, Flannel Shirt"
952,952,195,495,102,3,306,92,41725,2021-04-13,2021-04-17,Hillary Guiness,Agender,27,74 Eva TerraceSuite 247,564,Harrismouth,Queensland,Australia,4,Tuesday,2,495,Jacket,Windbreaker,XS,orange,109,70,"A orange coloured, XS sized, Windbreaker Jacket"
953,953,195,1212,105,2,210,92,41725,2021-04-13,2021-04-17,Hillary Guiness,Agender,27,74 Eva TerraceSuite 247,564,Harrismouth,Queensland,Australia,4,Tuesday,2,1212,Trousers,Pleated,M,blue,90,66,"A blue coloured, M sized, Pleated Trousers"
954,954,195,370,94,2,188,92,41725,2021-04-13,2021-04-17,Hillary Guiness,Agender,27,74 Eva TerraceSuite 247,564,Harrismouth,Queensland,Australia,4,Tuesday,2,370,Shirt,Henley,XS,blue,92,61,"A blue coloured, XS sized, Henley Shirt"
955,955,196,1053,93,3,279,630,48990,2021-10-22,2021-11-16,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,10,Friday,4,1053,Trousers,Joggers,L,red,94,63,"A red coloured, L sized, Joggers Trousers"
956,956,196,948,97,2,194,630,48990,2021-10-22,2021-11-16,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,10,Friday,4,948,Trousers,Slim-Fit,L,red,119,80,"A red coloured, L sized, Slim-Fit Trousers"
957,957,196,1127,102,1,102,630,48990,2021-10-22,2021-11-16,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,10,Friday,4,1127,Trousers,Cargo Pants,M,orange,106,51,"A orange coloured, M sized, Cargo Pants Trousers"
958,958,196,750,109,1,109,630,48990,2021-10-22,2021-11-16,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,10,Friday,4,750,Jacket,Peacoat,XS,green,102,61,"A green coloured, XS sized, Peacoat Jacket"
959,959,196,239,106,3,318,630,48990,2021-10-22,2021-11-16,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,10,Friday,4,239,Shirt,Chambray,XL,indigo,105,61,"A indigo coloured, XL sized, Chambray Shirt"
960,960,196,306,105,2,210,630,48990,2021-10-22,2021-11-16,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,10,Friday,4,306,Shirt,Cuban Collar,S,indigo,93,41,"A indigo coloured, S sized, Cuban Collar Shirt"
961,961,197,1065,93,1,93,110,23619,2021-04-30,2021-05-01,Giralda Trewin,Genderfluid,65,656 Abigail KnollApt. 083,8132,Bartolettifurt,Western Australia,Australia,4,Friday,2,1065,Trousers,Joggers,XS,green,94,77,"A green coloured, XS sized, Joggers Trousers"
962,962,197,1244,112,2,224,110,23619,2021-04-30,2021-05-01,Giralda Trewin,Genderfluid,65,656 Abigail KnollApt. 083,8132,Bartolettifurt,Western Australia,Australia,4,Friday,2,1244,Trousers,Tracksuit Bottoms,XL,green,91,49,"A green coloured, XL sized, Tracksuit Bottoms Trousers"
963,963,197,697,113,2,226,110,23619,2021-04-30,2021-05-01,Giralda Trewin,Genderfluid,65,656 Abigail KnollApt. 083,8132,Bartolettifurt,Western Australia,Australia,4,Friday,2,697,Jacket,Parka,M,violet,119,75,"A violet coloured, M sized, Parka Jacket"
964,964,197,254,95,3,285,110,23619,2021-04-30,2021-05-01,Giralda Trewin,Genderfluid,65,656 Abigail KnollApt. 083,8132,Bartolettifurt,Western Australia,Australia,4,Friday,2,254,Shirt,Polo,XL,orange,117,43,"A orange coloured, XL sized, Polo Shirt"
965,965,197,864,113,1,113,110,23619,2021-04-30,2021-05-01,Giralda Trewin,Genderfluid,65,656 Abigail KnollApt. 083,8132,Bartolettifurt,Western Australia,Australia,4,Friday,2,864,Trousers,Chinos,XL,blue,100,48,"A blue coloured, XL sized, Chinos Trousers"
966,966,198,172,91,3,273,640,29627,2021-08-31,2021-09-13,Uriel Cottingham,Genderqueer,49,7427 Stark CrescentSuite 975,5295,Lincolnchester,Queensland,Australia,8,Tuesday,3,172,Shirt,Linen,M,violet,116,44,"A violet coloured, M sized, Linen Shirt"
967,967,198,204,98,2,196,640,29627,2021-08-31,2021-09-13,Uriel Cottingham,Genderqueer,49,7427 Stark CrescentSuite 975,5295,Lincolnchester,Queensland,Australia,8,Tuesday,3,204,Shirt,Camp Collared,XL,indigo,112,42,"A indigo coloured, XL sized, Camp Collared Shirt"
968,968,198,1259,112,2,224,640,29627,2021-08-31,2021-09-13,Uriel Cottingham,Genderqueer,49,7427 Stark CrescentSuite 975,5295,Lincolnchester,Queensland,Australia,8,Tuesday,3,1259,Trousers,Tracksuit Bottoms,XL,violet,91,60,"A violet coloured, XL sized, Tracksuit Bottoms Trousers"
969,969,199,78,118,2,236,206,58054,2021-05-17,2021-05-18,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,5,Monday,2,78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt"
970,970,199,1057,93,3,279,206,58054,2021-05-17,2021-05-18,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,5,Monday,2,1057,Trousers,Joggers,M,orange,94,52,"A orange coloured, M sized, Joggers Trousers"
971,971,199,655,93,3,279,206,58054,2021-05-17,2021-05-18,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,5,Monday,2,655,Jacket,Coach,XS,indigo,115,42,"A indigo coloured, XS sized, Coach Jacket"
972,972,199,249,95,3,285,206,58054,2021-05-17,2021-05-18,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,5,Monday,2,249,Shirt,Polo,XL,red,117,76,"A red coloured, XL sized, Polo Shirt"
973,973,200,758,109,3,327,15,50335,2021-08-24,2021-09-07,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,8,Tuesday,3,758,Jacket,Peacoat,L,blue,102,64,"A blue coloured, L sized, Peacoat Jacket"
974,974,200,1158,99,2,198,15,50335,2021-08-24,2021-09-07,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,8,Tuesday,3,1158,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers"
975,975,200,964,97,2,194,15,50335,2021-08-24,2021-09-07,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,8,Tuesday,3,964,Trousers,Slim-Fit,XL,green,119,67,"A green coloured, XL sized, Slim-Fit Trousers"
976,976,200,135,92,2,184,15,50335,2021-08-24,2021-09-07,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,8,Tuesday,3,135,Shirt,Denim,XS,violet,115,73,"A violet coloured, XS sized, Denim Shirt"
977,977,200,842,113,3,339,15,50335,2021-08-24,2021-09-07,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,8,Tuesday,3,842,Trousers,Chinos,M,red,100,54,"A red coloured, M sized, Chinos Trousers"
978,978,200,992,106,1,106,15,50335,2021-08-24,2021-09-07,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,8,Tuesday,3,992,Trousers,Wool,M,yellow,111,43,"A yellow coloured, M sized, Wool Trousers"
979,979,201,974,97,3,291,325,56321,2021-05-26,2021-06-18,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,5,Wednesday,2,974,Trousers,Slim-Fit,XL,indigo,119,66,"A indigo coloured, XL sized, Slim-Fit Trousers"
980,980,201,1085,115,2,230,325,56321,2021-05-26,2021-06-18,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,5,Wednesday,2,1085,Trousers,Cropped,XS,red,99,75,"A red coloured, XS sized, Cropped Trousers"
981,981,201,451,107,2,214,325,56321,2021-05-26,2021-06-18,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,5,Wednesday,2,451,Jacket,Denim,S,violet,92,73,"A violet coloured, S sized, Denim Jacket"
982,982,201,27,96,2,192,325,56321,2021-05-26,2021-06-18,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,5,Wednesday,2,27,Shirt,Oxford Cloth,M,indigo,114,62,"A indigo coloured, M sized, Oxford Cloth Shirt"
983,983,201,486,118,1,118,325,56321,2021-05-26,2021-06-18,Robinetta Deners,Genderqueer,68,32 Chase JunctionSuite 463,8304,West Claudia,South Australia,Australia,5,Wednesday,2,486,Jacket,Puffer,S,violet,110,46,"A violet coloured, S sized, Puffer Jacket"
984,984,202,104,118,3,354,129,49559,2021-04-15,2021-04-22,Beatrisa Winterscale,Non-binary,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,4,Thursday,2,104,Shirt,Flannel,XL,violet,96,43,"A violet coloured, XL sized, Flannel Shirt"
985,985,202,182,98,3,294,129,49559,2021-04-15,2021-04-22,Beatrisa Winterscale,Non-binary,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,4,Thursday,2,182,Shirt,Camp Collared,M,orange,112,65,"A orange coloured, M sized, Camp Collared Shirt"
986,986,202,1177,99,1,99,129,49559,2021-04-15,2021-04-22,Beatrisa Winterscale,Non-binary,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,4,Thursday,2,1177,Trousers,High-Waisted,M,blue,98,52,"A blue coloured, M sized, High-Waisted Trousers"
987,987,202,174,91,3,273,129,49559,2021-04-15,2021-04-22,Beatrisa Winterscale,Non-binary,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,4,Thursday,2,174,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt"
988,988,202,224,106,1,106,129,49559,2021-04-15,2021-04-22,Beatrisa Winterscale,Non-binary,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,4,Thursday,2,224,Shirt,Chambray,XL,yellow,105,53,"A yellow coloured, XL sized, Chambray Shirt"
989,989,202,860,113,1,113,129,49559,2021-04-15,2021-04-22,Beatrisa Winterscale,Non-binary,68,74 Ryan CircleSuite 426,1790,Port Harrychester,Western Australia,Australia,4,Thursday,2,860,Trousers,Chinos,XS,blue,100,69,"A blue coloured, XS sized, Chinos Trousers"
990,990,203,574,100,1,100,369,40129,2021-06-21,2021-07-11,Ephrem Hambers,Female,46,6502 Abbey ParadeSuite 954,5569,New Stellastad,Australian Capital Territory,Australia,6,Monday,2,574,Jacket,Bomber,XL,yellow,90,50,"A yellow coloured, XL sized, Bomber Jacket"
991,991,203,1058,93,2,186,369,40129,2021-06-21,2021-07-11,Ephrem Hambers,Female,46,6502 Abbey ParadeSuite 954,5569,New Stellastad,Australian Capital Territory,Australia,6,Monday,2,1058,Trousers,Joggers,L,orange,94,49,"A orange coloured, L sized, Joggers Trousers"
992,992,203,1170,99,2,198,369,40129,2021-06-21,2021-07-11,Ephrem Hambers,Female,46,6502 Abbey ParadeSuite 954,5569,New Stellastad,Australian Capital Territory,Australia,6,Monday,2,1170,Trousers,High-Waisted,XS,green,98,42,"A green coloured, XS sized, High-Waisted Trousers"
993,993,203,1229,112,1,112,369,40129,2021-06-21,2021-07-11,Ephrem Hambers,Female,46,6502 Abbey ParadeSuite 954,5569,New Stellastad,Australian Capital Territory,Australia,6,Monday,2,1229,Trousers,Tracksuit Bottoms,XL,red,91,45,"A red coloured, XL sized, Tracksuit Bottoms Trousers"
994,994,203,1104,115,3,345,369,40129,2021-06-21,2021-07-11,Ephrem Hambers,Female,46,6502 Abbey ParadeSuite 954,5569,New Stellastad,Australian Capital Territory,Australia,6,Monday,2,1104,Trousers,Cropped,XL,green,99,49,"A green coloured, XL sized, Cropped Trousers"
995,995,204,879,94,1,94,568,35005,2021-09-30,2021-10-10,Gallard Mangan,Bigender,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,9,Thursday,3,879,Trousers,Cords,XL,red,113,80,"A red coloured, XL sized, Cords Trousers"
996,996,204,325,109,2,218,568,35005,2021-09-30,2021-10-10,Gallard Mangan,Bigender,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,9,Thursday,3,325,Shirt,Mandarin Collar,XS,yellow,108,45,"A yellow coloured, XS sized, Mandarin Collar Shirt"
