,sales_id,order_id,product_id,price_per_unit,quantity,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,order_month,order_day_name,order_quarter
1594,1594,325,869,113,3,339,318,18010,2021-05-11,2021-05-28,Glyn Tieman,Polygender,63,37 White Station StApt. 524,1823,Georgiatown,Western Australia,Australia,5,Tuesday,2
1595,1595,325,863,113,1,113,318,18010,2021-05-11,2021-05-28,Glyn Tieman,Polygender,63,37 White Station StApt. 524,1823,Georgiatown,Western Australia,Australia,5,Tuesday,2
1596,1596,326,390,119,2,238,199,15380,2021-06-22,2021-07-01,Clayson Mealing,Genderqueer,65,94 Hannah LoopSuite 177,6219,Lake Declanland,South Australia,Australia,6,Tuesday,2
1597,1597,326,550,98,1,98,199,15380,2021-06-22,2021-07-01,Clayson Mealing,Genderqueer,65,94 Hannah LoopSuite 177,6219,Lake Declanland,South Australia,Australia,6,Tuesday,2
1598,1598,326,695,113,3,339,199,15380,2021-06-22,2021-07-01,Clayson Mealing,Genderqueer,65,94 Hannah LoopSuite 177,6219,Lake Declanland,South Australia,Australia,6,Tuesday,2
1599,1599,327,1030,90,2,180,710,11611,2021-07-28,2021-07-31,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,7,Wednesday,3
1600,1600,327,60,104,1,104,710,11611,2021-07-28,2021-07-31,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,7,Wednesday,3
1601,1601,327,421,107,1,107,710,11611,2021-07-28,2021-07-31,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,7,Wednesday,3
1602,1602,327,104,118,1,118,710,11611,2021-07-28,2021-07-31,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,7,Wednesday,3
1603,1603,327,508,102,3,306,710,11611,2021-07-28,2021-07-31,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,7,Wednesday,3
1604,1604,327,707,119,3,357,710,11611,2021-07-28,2021-07-31,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,7,Wednesday,3
1605,1605,327,102,118,1,118,710,11611,2021-07-28,2021-07-31,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,7,Wednesday,3
1606,1606,327,889,94,1,94,710,11611,2021-07-28,2021-07-31,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,7,Wednesday,3
1607,1607,328,8,96,1,96,246,26653,2021-04-14,2021-05-08,Lucias Forsythe,Bigender,40,122 Riley TrailSuite 946,8484,West Kiara,Tasmania,Australia,4,Wednesday,2
1608,1608,328,1069,93,3,279,246,26653,2021-04-14,2021-05-08,Lucias Forsythe,Bigender,40,122 Riley TrailSuite 946,8484,West Kiara,Tasmania,Australia,4,Wednesday,2
1609,1609,328,1145,102,1,102,246,26653,2021-04-14,2021-05-08,Lucias Forsythe,Bigender,40,122 Riley TrailSuite 946,8484,West Kiara,Tasmania,Australia,4,Wednesday,2
1610,1610,329,1041,90,2,180,820,58708,2021-04-30,2021-05-24,Normy Anlay,Male,26,10 Imogen PassSuite 135,8014,Alexanderland,Queensland,Australia,4,Friday,2
1611,1611,329,1110,115,1,115,820,58708,2021-04-30,2021-05-24,Normy Anlay,Male,26,10 Imogen PassSuite 135,8014,Alexanderland,Queensland,Australia,4,Friday,2
1612,1612,329,887,94,1,94,820,58708,2021-04-30,2021-05-24,Normy Anlay,Male,26,10 Imogen PassSuite 135,8014,Alexanderland,Queensland,Australia,4,Friday,2
1613,1613,329,751,109,1,109,820,58708,2021-04-30,2021-05-24,Normy Anlay,Male,26,10 Imogen PassSuite 135,8014,Alexanderland,Queensland,Australia,4,Friday,2
1614,1614,329,186,98,3,294,820,58708,2021-04-30,2021-05-24,Normy Anlay,Male,26,10 Imogen PassSuite 135,8014,Alexanderland,Queensland,Australia,4,Friday,2
1615,1615,329,220,106,1,106,820,58708,2021-04-30,2021-05-24,Normy Anlay,Male,26,10 Imogen PassSuite 135,8014,Alexanderland,Queensland,Australia,4,Friday,2
1616,1616,330,1226,112,2,224,887,31700,2021-03-12,2021-04-08,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,1411,South Emilyborough,Victoria,Australia,3,Friday,1
1617,1617,330,809,117,3,351,887,31700,2021-03-12,2021-04-08,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,1411,South Emilyborough,Victoria,Australia,3,Friday,1
1618,1618,330,87,118,2,236,887,31700,2021-03-12,2021-04-08,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,1411,South Emilyborough,Victoria,Australia,3,Friday,1
1619,1619,330,1132,102,2,204,887,31700,2021-03-12,2021-04-08,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,1411,South Emilyborough,Victoria,Australia,3,Friday,1
1620,1620,330,1071,93,2,186,887,31700,2021-03-12,2021-04-08,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,1411,South Emilyborough,Victoria,Australia,3,Friday,1
1621,1621,330,263,95,1,95,887,31700,2021-03-12,2021-04-08,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,1411,South Emilyborough,Victoria,Australia,3,Friday,1
1622,1622,330,569,100,1,100,887,31700,2021-03-12,2021-04-08,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,1411,South Emilyborough,Victoria,Australia,3,Friday,1
1623,1623,330,1223,105,3,315,887,31700,2021-03-12,2021-04-08,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,1411,South Emilyborough,Victoria,Australia,3,Friday,1
1624,1624,331,1141,102,2,204,414,38796,2021-03-18,2021-03-23,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia,3,Thursday,1
1625,1625,333,196,98,1,98,367,21091,2021-10-18,2021-11-09,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,10,Monday,4
1626,1626,333,1092,115,3,345,367,21091,2021-10-18,2021-11-09,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,10,Monday,4
1627,1627,333,885,94,3,282,367,21091,2021-10-18,2021-11-09,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,10,Monday,4
1628,1628,333,903,94,1,94,367,21091,2021-10-18,2021-11-09,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,10,Monday,4
1629,1629,333,822,117,1,117,367,21091,2021-10-18,2021-11-09,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,10,Monday,4
1630,1630,333,124,92,3,276,367,21091,2021-10-18,2021-11-09,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,10,Monday,4
1631,1631,333,452,107,3,321,367,21091,2021-10-18,2021-11-09,Hildagarde Dell 'Orto,Bigender,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,10,Monday,4
1632,1632,334,762,109,3,327,539,32277,2021-05-12,2021-05-23,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,5,Wednesday,2
1633,1633,334,777,91,3,273,539,32277,2021-05-12,2021-05-23,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,5,Wednesday,2
1634,1634,334,282,105,2,210,539,32277,2021-05-12,2021-05-23,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,5,Wednesday,2
1635,1635,334,1148,102,2,204,539,32277,2021-05-12,2021-05-23,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,5,Wednesday,2
1636,1636,334,102,118,2,236,539,32277,2021-05-12,2021-05-23,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,5,Wednesday,2
1637,1637,334,599,112,1,112,539,32277,2021-05-12,2021-05-23,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,5,Wednesday,2
1638,1638,334,1188,99,1,99,539,32277,2021-05-12,2021-05-23,Sonny Tremollet,Male,78,6481 Isaac LoopApt. 355,4362,Port Blake,Queensland,Australia,5,Wednesday,2
1639,1639,335,551,98,2,196,485,51638,2021-09-30,2021-10-24,Gayleen Brookes,Male,46,18 Lachlan CourtApt. 781,6977,Port Lily,Australian Capital Territory,Australia,9,Thursday,3
1640,1640,335,6,96,1,96,485,51638,2021-09-30,2021-10-24,Gayleen Brookes,Male,46,18 Lachlan CourtApt. 781,6977,Port Lily,Australian Capital Territory,Australia,9,Thursday,3
1641,1641,335,140,91,2,182,485,51638,2021-09-30,2021-10-24,Gayleen Brookes,Male,46,18 Lachlan CourtApt. 781,6977,Port Lily,Australian Capital Territory,Australia,9,Thursday,3
1642,1642,336,808,117,2,234,615,16829,2021-05-25,2021-05-28,Jacquelin Santostefano.,Non-binary,42,04 Stewart WaySuite 826,5658,Willowmouth,Queensland,Australia,5,Tuesday,2
1643,1643,336,578,100,1,100,615,16829,2021-05-25,2021-05-28,Jacquelin Santostefano.,Non-binary,42,04 Stewart WaySuite 826,5658,Willowmouth,Queensland,Australia,5,Tuesday,2
1644,1644,336,978,97,3,291,615,16829,2021-05-25,2021-05-28,Jacquelin Santostefano.,Non-binary,42,04 Stewart WaySuite 826,5658,Willowmouth,Queensland,Australia,5,Tuesday,2
1645,1645,336,358,94,1,94,615,16829,2021-05-25,2021-05-28,Jacquelin Santostefano.,Non-binary,42,04 Stewart WaySuite 826,5658,Willowmouth,Queensland,Australia,5,Tuesday,2
1646,1646,336,620,112,2,224,615,16829,2021-05-25,2021-05-28,Jacquelin Santostefano.,Non-binary,42,04 Stewart WaySuite 826,5658,Willowmouth,Queensland,Australia,5,Tuesday,2
1647,1647,337,922,96,2,192,341,49047,2021-08-02,2021-08-04,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,8,Monday,3
1648,1648,337,264,95,2,190,341,49047,2021-08-02,2021-08-04,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,8,Monday,3
1649,1649,337,161,91,1,91,341,49047,2021-08-02,2021-08-04,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,8,Monday,3
1650,1650,337,460,118,2,236,341,49047,2021-08-02,2021-08-04,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,8,Monday,3
1651,1651,337,389,119,1,119,341,49047,2021-08-02,2021-08-04,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,8,Monday,3
1652,1652,337,662,93,2,186,341,49047,2021-08-02,2021-08-04,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,8,Monday,3
1653,1653,338,1183,99,2,198,630,12762,2021-01-26,2021-02-13,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,1,Tuesday,1
1654,1654,338,640,93,1,93,630,12762,2021-01-26,2021-02-13,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,1,Tuesday,1
1655,1655,338,805,117,2,234,630,12762,2021-01-26,2021-02-13,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,1,Tuesday,1
1656,1656,338,383,94,2,188,630,12762,2021-01-26,2021-02-13,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,1,Tuesday,1
1657,1657,338,125,92,2,184,630,12762,2021-01-26,2021-02-13,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,1,Tuesday,1
1658,1658,339,525,98,2,196,409,15556,2021-04-06,2021-04-13,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,4,Tuesday,2
1659,1659,339,451,107,1,107,409,15556,2021-04-06,2021-04-13,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,4,Tuesday,2
1660,1660,339,383,94,2,188,409,15556,2021-04-06,2021-04-13,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,4,Tuesday,2
1661,1661,339,651,93,1,93,409,15556,2021-04-06,2021-04-13,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,4,Tuesday,2
1662,1662,339,762,109,2,218,409,15556,2021-04-06,2021-04-13,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,4,Tuesday,2
1663,1663,339,291,105,1,105,409,15556,2021-04-06,2021-04-13,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,4,Tuesday,2
1664,1664,339,543,98,1,98,409,15556,2021-04-06,2021-04-13,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,4,Tuesday,2
1665,1665,339,158,91,1,91,409,15556,2021-04-06,2021-04-13,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,4,Tuesday,2
1666,1666,340,1169,99,3,297,841,56172,2021-07-17,2021-08-13,Rorie Hof,Polygender,23,865 Patel RoadSuite 457,9273,Kulasmouth,Western Australia,Australia,7,Saturday,3
1667,1667,340,1001,106,2,212,841,56172,2021-07-17,2021-08-13,Rorie Hof,Polygender,23,865 Patel RoadSuite 457,9273,Kulasmouth,Western Australia,Australia,7,Saturday,3
1668,1668,340,696,113,2,226,841,56172,2021-07-17,2021-08-13,Rorie Hof,Polygender,23,865 Patel RoadSuite 457,9273,Kulasmouth,Western Australia,Australia,7,Saturday,3
1669,1669,341,137,92,3,276,602,13882,2021-02-07,2021-02-09,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,2,Sunday,1
1670,1670,341,502,102,2,204,602,13882,2021-02-07,2021-02-09,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,2,Sunday,1
1671,1671,341,95,118,3,354,602,13882,2021-02-07,2021-02-09,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,2,Sunday,1
1672,1672,341,501,102,3,306,602,13882,2021-02-07,2021-02-09,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,2,Sunday,1
1673,1673,341,1143,102,3,306,602,13882,2021-02-07,2021-02-09,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,2,Sunday,1
1674,1674,341,409,119,1,119,602,13882,2021-02-07,2021-02-09,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,2,Sunday,1
1675,1675,341,416,119,3,357,602,13882,2021-02-07,2021-02-09,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,2,Sunday,1
1676,1676,341,1097,115,3,345,602,13882,2021-02-07,2021-02-09,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,2,Sunday,1
1677,1677,342,919,96,3,288,348,29452,2021-08-24,2021-09-08,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,8,Tuesday,3
1678,1678,342,1066,93,1,93,348,29452,2021-08-24,2021-09-08,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,8,Tuesday,3
1679,1679,342,1149,102,2,204,348,29452,2021-08-24,2021-09-08,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,8,Tuesday,3
1680,1680,342,1016,90,3,270,348,29452,2021-08-24,2021-09-08,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,8,Tuesday,3
1681,1681,342,596,112,1,112,348,29452,2021-08-24,2021-09-08,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,8,Tuesday,3
1682,1682,342,490,102,2,204,348,29452,2021-08-24,2021-09-08,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,8,Tuesday,3
1683,1683,343,830,117,1,117,673,37831,2021-09-17,2021-10-06,Carlynn McCabe,Male,59,82 Hayden DriveSuite 289,426,New Angelina,South Australia,Australia,9,Friday,3
1684,1684,343,378,94,2,188,673,37831,2021-09-17,2021-10-06,Carlynn McCabe,Male,59,82 Hayden DriveSuite 289,426,New Angelina,South Australia,Australia,9,Friday,3
1685,1685,343,756,109,3,327,673,37831,2021-09-17,2021-10-06,Carlynn McCabe,Male,59,82 Hayden DriveSuite 289,426,New Angelina,South Australia,Australia,9,Friday,3
1686,1686,344,913,96,2,192,526,44938,2021-08-16,2021-09-06,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,8,Monday,3
1687,1687,344,466,118,3,354,526,44938,2021-08-16,2021-09-06,Ellyn Collacombe,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,8,Monday,3
1688,1688,345,428,107,1,107,711,17146,2021-02-14,2021-03-05,Lin Norville,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,2,Sunday,1
1689,1689,345,657,93,1,93,711,17146,2021-02-14,2021-03-05,Lin Norville,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,2,Sunday,1
1690,1690,345,608,112,1,112,711,17146,2021-02-14,2021-03-05,Lin Norville,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,2,Sunday,1
1691,1691,345,1181,99,2,198,711,17146,2021-02-14,2021-03-05,Lin Norville,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,2,Sunday,1
1692,1692,346,383,94,1,94,739,35045,2021-03-23,2021-04-06,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,3,Tuesday,1
1693,1693,346,730,119,1,119,739,35045,2021-03-23,2021-04-06,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,3,Tuesday,1
1694,1694,346,15,96,3,288,739,35045,2021-03-23,2021-04-06,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,3,Tuesday,1
1695,1695,346,1145,102,3,306,739,35045,2021-03-23,2021-04-06,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,3,Tuesday,1
1696,1696,346,194,98,1,98,739,35045,2021-03-23,2021-04-06,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,3,Tuesday,1
1697,1697,346,591,100,1,100,739,35045,2021-03-23,2021-04-06,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,3,Tuesday,1
1698,1698,346,74,118,2,236,739,35045,2021-03-23,2021-04-06,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,3,Tuesday,1
1699,1699,346,776,91,1,91,739,35045,2021-03-23,2021-04-06,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,3,Tuesday,1
1700,1700,346,1210,105,2,210,739,35045,2021-03-23,2021-04-06,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,3,Tuesday,1
1701,1701,347,953,97,2,194,209,18829,2021-05-29,2021-06-14,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,5,Saturday,2
1702,1702,347,489,118,1,118,209,18829,2021-05-29,2021-06-14,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,5,Saturday,2
1703,1703,347,957,97,1,97,209,18829,2021-05-29,2021-06-14,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,5,Saturday,2
1704,1704,347,644,93,3,279,209,18829,2021-05-29,2021-06-14,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,5,Saturday,2
1705,1705,348,619,112,3,336,732,42741,2021-10-07,2021-10-28,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,10,Thursday,4
1706,1706,348,349,109,3,327,732,42741,2021-10-07,2021-10-28,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,10,Thursday,4
1707,1707,348,856,113,3,339,732,42741,2021-10-07,2021-10-28,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,10,Thursday,4
1708,1708,348,349,109,2,218,732,42741,2021-10-07,2021-10-28,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,10,Thursday,4
1709,1709,348,833,117,3,351,732,42741,2021-10-07,2021-10-28,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,10,Thursday,4
1710,1710,348,880,94,2,188,732,42741,2021-10-07,2021-10-28,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,10,Thursday,4
1711,1711,349,135,92,1,92,847,36910,2021-04-13,2021-04-29,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia,4,Tuesday,2
1712,1712,349,112,92,2,184,847,36910,2021-04-13,2021-04-29,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia,4,Tuesday,2
1713,1713,349,71,118,1,118,847,36910,2021-04-13,2021-04-29,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia,4,Tuesday,2
1714,1714,349,774,91,1,91,847,36910,2021-04-13,2021-04-29,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia,4,Tuesday,2
1715,1715,349,572,100,2,200,847,36910,2021-04-13,2021-04-29,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia,4,Tuesday,2
1716,1716,349,471,118,3,354,847,36910,2021-04-13,2021-04-29,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia,4,Tuesday,2
1717,1717,350,314,105,3,315,869,49770,2021-02-14,2021-03-02,Vladimir Jandourek,Non-binary,26,950 Smith DriveApt. 385,6534,New Jackson,South Australia,Australia,2,Sunday,1
